Year,Month,Day,Temperature,Humidity,Wind
2015,6,17,19.300,66.000,19.165
2015,6,18,20.900,60.000,17.804
2015,6,19,21.400,67.000,9.577
2015,6,20,21.500,62.000,11.700
2015,6,21,21.900,63.000,11.346
2015,6,22,22.300,59.000,19.502
2015,6,23,23.300,52.000,16.083
2015,6,24,20.900,64.000,12.244
2015,6,25,22.700,58.000,10.248
2015,6,26,23.100,68.000,14.004
2015,6,27,24.800,57.000,8.892
2015,6,28,24.000,57.000,9.531
2015,6,29,26.200,44.000,15.596
2015,6,30,26.300,41.000,17.185
2015,7,1,26.000,50.000,7.779
2015,7,2,25.100,54.000,14.704
2015,7,3,26.100,45.000,9.583
2015,7,4,27.600,41.000,7.567
2015,7,5,27.900,38.000,14.467
2015,7,6,28.400,37.000,14.933
2015,7,7,28.300,41.000,19.956
2015,7,8,24.100,71.000,12.604
2015,7,9,23.800,58.000,12.617
2015,7,10,24.400,61.000,14.965
2015,7,11,23.600,75.000,10.735
2015,7,12,24.200,80.000,10.885
2015,7,13,24.500,75.000,9.479
2015,7,14,25.700,58.000,11.415
2015,7,15,26.500,46.000,12.965
2015,7,16,26.500,49.000,14.885
2015,7,17,25.100,76.000,8.910
2015,7,18,25.500,70.000,11.454
2015,7,19,26.100,61.000,11.627
2015,7,20,24.800,83.000,10.296
2015,7,21,26.700,66.000,11.496
2015,7,22,25.600,67.000,15.325
2015,7,23,25.000,72.000,18.173
2015,7,24,25.400,85.000,15.310
2015,7,25,22.100,90.000,12.752
2015,7,26,23.400,75.000,18.665
2015,7,27,22.900,81.000,9.504
2015,7,28,21.900,91.000,11.498
2015,7,29,24.400,90.000,15.829
2015,7,30,22.100,77.000,8.379
2015,7,31,21.600,77.000,8.992
2015,8,1,19.800,84.000,10.560
2015,8,2,21.900,80.000,16.744
2015,8,3,24.600,75.000,19.656
2015,8,4,24.700,69.000,9.465
2015,8,5,25.300,62.000,12.450
2015,8,6,25.500,69.000,6.658
2015,8,7,25.900,73.000,8.825
2015,8,8,22.900,83.000,12.737
2015,8,9,20.900,69.000,13.527
2015,8,10,22.800,74.000,9.917
2015,8,11,23.600,68.000,15.798
2015,8,12,23.500,95.000,12.946
2015,8,13,23.300,90.000,14.865
2015,8,14,21.100,77.000,15.829
2015,8,15,18.200,82.000,8.544
2015,8,16,20.200,66.000,10.898
2015,8,17,20.700,74.000,11.185
2015,8,18,17.700,81.000,10.823
2015,8,19,20.500,66.000,16.573
2015,8,20,21.900,84.000,13.054
2015,8,21,22.800,89.000,15.319
2015,8,22,22.600,87.000,12.819
2015,8,23,23.500,76.000,16.938
2015,8,24,23.200,52.000,13.125
2015,8,25,20.900,67.000,13.027
2015,8,26,22.100,82.000,20.298
2015,8,27,23.200,79.000,16.573
2015,8,28,23.700,84.000,9.921
2015,8,29,23.500,80.000,7.596
2015,8,30,23.700,70.000,9.079
2015,8,31,24.000,77.000,12.308
2015,9,1,22.900,69.000,11.667
2015,9,2,19.700,92.000,11.240
2015,9,3,19.100,84.000,15.740
2015,9,4,17.500,82.000,11.140
2015,9,5,17.800,74.000,13.915
2015,9,6,18.200,72.000,12.277
2015,9,7,18.700,78.000,7.996
2015,9,8,18.900,67.000,8.221
2015,9,9,19.900,60.000,10.675
2015,9,10,17.300,95.000,13.037
2015,9,11,19.200,87.000,5.681
2015,9,12,21.400,91.000,7.860
2015,9,13,21.600,78.000,17.292
2015,9,14,19.700,59.000,13.162
2015,9,15,19.000,90.000,15.275
2015,9,16,21.500,81.000,23.088
2015,9,17,20.100,61.000,13.856
2015,9,18,17.500,65.000,13.834
2015,9,19,17.900,75.000,13.688
2015,9,20,18.300,85.000,8.479
2015,9,21,18.800,85.000,6.231
2015,9,22,18.400,85.000,8.210
2015,9,23,16.900,75.000,15.975
2015,9,24,17.200,63.000,16.021
2015,9,25,18.500,74.000,6.133
2015,9,26,17.700,90.000,8.479
2015,9,27,17.500,73.000,8.200
2015,9,28,18.600,68.000,11.460
2015,9,29,16.200,83.000,17.065
2015,9,30,14.500,95.000,25.977
2015,10,1,15.500,69.000,11.592
2015,10,2,16.800,85.000,9.810
2015,10,3,17.200,86.000,14.275
2015,10,4,16.800,85.000,13.696
2015,10,5,22.100,59.000,14.831
2015,10,6,21.300,50.000,11.817
2015,10,7,16.800,84.000,12.931
2015,10,8,15.700,85.000,11.042
2015,10,9,15.700,79.000,7.190
2015,10,10,16.900,69.000,18.762
2015,10,11,18.000,84.000,12.646
2015,10,12,17.800,98.000,6.658
2015,10,13,15.400,97.000,6.744
2015,10,14,13.300,77.000,13.737
2015,10,15,11.300,64.000,16.256
2015,10,16,12.800,84.000,7.994
2015,10,17,13.800,88.000,7.842
2015,10,18,16.100,95.000,10.875
2015,10,19,15.300,98.000,11.148
2015,10,20,13.900,89.000,5.327
2015,10,21,12.500,71.000,13.438
2015,10,22,13.500,51.000,18.438
2015,10,23,15.500,61.000,16.796
2015,10,24,14.900,84.000,7.596
2015,10,25,14.400,95.000,9.135
2015,10,26,14.600,99.000,12.760
2015,10,27,15.700,100.000,11.071
2015,10,28,14.800,59.000,14.519
2015,10,29,14.800,60.000,8.777
2015,10,30,15.300,78.000,9.071
2015,10,31,14.200,85.000,12.283
2015,11,1,14.200,77.000,24.675
2015,11,2,14.500,100.000,32.033
2015,11,3,14.600,95.000,16.458
2015,11,4,16.000,74.000,14.769
2015,11,5,15.400,80.000,6.681
2015,11,6,17.000,74.000,6.535
2015,11,7,17.100,75.000,4.298
2015,11,8,14.600,96.000,11.177
2015,11,9,16.400,78.000,23.215
2015,11,10,18.600,56.000,16.342
2015,11,11,16.700,69.000,10.283
2015,11,12,13.500,92.000,8.594
2015,11,13,12.900,87.000,10.608
2015,11,14,12.600,76.000,21.679
2015,11,15,17.900,37.000,11.081
2015,11,16,16.600,43.000,12.154
2015,11,17,15.500,46.000,9.008
2015,11,18,16.000,42.000,10.244
2015,11,19,15.600,55.000,11.933
2015,11,20,14.100,65.000,19.560
2015,11,21,12.000,50.000,13.875
2015,11,22,6.200,61.000,14.721
2015,11,23,6.700,44.000,14.323
2015,11,24,6.400,34.000,19.417
2015,11,25,8.800,71.000,9.131
2015,11,26,10.500,70.000,12.556
2015,11,27,10.400,65.000,12.435
2015,11,28,10.000,64.000,19.731
2015,11,29,8.200,58.000,18.631
2015,11,30,11.000,55.000,14.954
2015,12,1,11.700,62.000,15.727
2015,12,2,11.600,58.000,11.517
2015,12,3,10.800,92.000,4.948
2015,12,4,11.300,70.000,8.144
2015,12,5,11.900,75.000,7.548
2015,12,6,11.600,97.000,4.135
2015,12,7,11.900,99.000,8.798
2015,12,8,12.700,97.000,13.885
2015,12,9,12.300,83.000,14.465
2015,12,10,11.000,89.000,13.979
2015,12,11,10.200,91.000,20.179
2015,12,12,10.300,86.000,20.762
2015,12,13,9.800,79.000,17.227
2015,12,14,10.400,62.000,16.808
2015,12,15,12.400,60.000,14.644
2015,12,16,15.000,51.000,6.904
2015,12,17,14.300,56.000,5.890
2015,12,18,11.500,92.000,5.267
2015,12,19,11.100,84.000,6.398
2015,12,20,10.800,89.000,5.519
2015,12,21,11.100,73.000,20.925
2015,12,22,10.900,79.000,22.527
2015,12,23,11.400,90.000,16.767
2015,12,24,11.800,89.000,14.508
2015,12,25,11.500,81.000,11.127
2015,12,26,12.300,66.000,12.967
2015,12,27,12.000,72.000,16.252
2015,12,28,11.600,80.000,8.702
2015,12,29,12.300,81.000,13.967
2015,12,30,11.100,64.000,16.783
2015,12,31,10.700,72.000,9.527
2016,1,1,10.400,95.000,14.356
2016,1,2,10.400,73.000,13.540
2016,1,3,8.200,62.000,18.400
2016,1,4,9.500,82.000,12.331
2016,1,5,8.000,72.000,9.579
2016,1,6,7.000,57.000,11.542
2016,1,7,12.300,62.000,18.635
2016,1,8,16.100,54.000,17.504
2016,1,9,13.600,57.000,12.667
2016,1,10,13.100,56.000,32.692
2016,1,11,12.500,54.000,28.412
2016,1,12,8.900,48.000,18.848
2016,1,13,7.700,59.000,21.279
2016,1,14,9.200,63.000,20.015
2016,1,15,6.700,66.000,15.300
2016,1,16,4.900,31.000,14.754
2016,1,17,5.500,41.000,19.571
2016,1,18,7.400,57.000,8.121
2016,1,19,6.700,70.000,18.685
2016,1,20,8.800,67.000,13.840
2016,1,21,8.200,88.000,8.260
2016,1,22,9.800,88.000,15.506
2016,1,23,12.400,67.000,9.987
2016,1,24,10.500,92.000,11.294
2016,1,25,11.400,90.000,13.331
2016,1,26,10.800,93.000,16.946
2016,1,27,10.800,84.000,20.396
2016,1,28,10.800,80.000,22.040
2016,1,29,10.900,72.000,10.777
2016,1,30,9.700,72.000,17.754
2016,1,31,9.900,69.000,18.648
2016,2,1,12.800,67.000,24.171
2016,2,2,11.700,77.000,14.144
2016,2,3,10.600,81.000,14.983
2016,2,4,8.400,45.000,18.325
2016,2,5,11.000,41.000,24.794
2016,2,6,9.700,91.000,13.975
2016,2,7,9.000,76.000,17.219
2016,2,8,10.700,52.000,13.840
2016,2,9,13.200,55.000,22.548
2016,2,10,11.100,58.000,15.877
2016,2,11,8.900,99.000,7.473
2016,2,12,12.200,79.000,12.537
2016,2,13,15.100,66.000,16.931
2016,2,14,10.300,69.000,17.152
2016,2,15,7.300,63.000,21.217
2016,2,16,6.700,41.000,15.819
2016,2,17,4.600,48.000,25.277
2016,2,18,5.900,50.000,8.502
2016,2,19,7.500,63.000,12.746
2016,2,20,9.200,52.000,18.160
2016,2,21,12.500,32.000,21.248
2016,2,22,14.000,50.000,8.021
2016,2,23,10.800,64.000,9.825
2016,2,24,11.100,60.000,17.752
2016,2,25,11.300,56.000,16.233
2016,2,26,9.300,68.000,12.600
2016,2,27,7.000,94.000,21.702
2016,2,28,7.300,81.000,22.717
2016,2,29,9.000,60.000,24.573
2016,3,1,10.300,36.000,24.954
2016,3,2,11.600,49.000,14.896
2016,3,3,9.400,53.000,13.656
2016,3,4,9.700,72.000,21.746
2016,3,5,8.900,52.000,13.296
2016,3,6,6.500,63.000,19.750
2016,3,7,7.800,58.000,11.827
2016,3,8,7.100,77.000,13.427
2016,3,9,5.300,80.000,15.373
2016,3,10,8.000,47.000,17.119
2016,3,11,9.000,56.000,13.590
2016,3,12,8.700,57.000,15.006
2016,3,13,8.000,59.000,17.208
2016,3,14,9.100,73.000,13.460
2016,3,15,8.500,75.000,15.900
2016,3,16,7.700,76.000,21.502
2016,3,17,6.400,83.000,16.483
2016,3,18,8.300,84.000,13.033
2016,3,19,8.800,100.000,9.412
2016,3,20,10.100,97.000,11.060
2016,3,21,10.600,86.000,10.523
2016,3,22,11.800,64.000,16.242
2016,3,23,10.500,51.000,25.533
2016,3,24,10.600,62.000,17.640
2016,3,25,10.800,79.000,11.754
2016,3,26,12.300,78.000,12.748
2016,3,27,12.300,72.000,11.985
2016,3,28,12.800,57.000,11.979
2016,3,29,15.200,54.000,15.840
2016,3,30,15.200,55.000,10.119
2016,3,31,14.200,57.000,15.965
2016,4,1,8.500,89.000,12.669
2016,4,2,10.600,68.000,12.537
2016,4,3,11.500,77.000,19.037
2016,4,4,11.600,97.000,11.252
2016,4,5,11.700,93.000,21.931
2016,4,6,13.900,67.000,19.129
2016,4,7,12.000,70.000,20.783
2016,4,8,8.000,82.000,15.915
2016,4,9,10.700,58.000,18.033
2016,4,10,12.100,79.000,15.542
2016,4,11,13.600,67.000,15.679
2016,4,12,14.100,65.000,16.387
2016,4,13,15.200,49.000,12.544
2016,4,14,15.700,45.000,14.477
2016,4,15,15.000,61.000,14.567
2016,4,16,16.700,56.000,17.142
2016,4,17,16.100,54.000,11.106
2016,4,18,13.300,73.000,7.950
2016,4,19,12.900,56.000,11.402
2016,4,20,14.400,52.000,30.827
2016,4,21,11.900,96.000,12.960
2016,4,22,13.200,88.000,8.669
2016,4,23,13.300,74.000,13.696
2016,4,24,13.100,69.000,15.531
2016,4,25,10.700,61.000,22.475
2016,4,26,12.800,72.000,9.254
2016,4,27,10.600,90.000,11.646
2016,4,28,9.100,97.000,13.181
2016,4,29,11.500,79.000,14.196
2016,4,30,10.500,94.000,11.910
2016,5,1,11.500,43.000,15.848
2016,5,2,14.500,40.000,22.877
2016,5,3,15.100,62.000,7.265
2016,5,4,15.300,56.000,15.138
2016,5,5,15.300,62.000,15.596
2016,5,6,13.500,85.000,16.525
2016,5,7,12.300,92.000,17.990
2016,5,8,12.700,100.000,15.588
2016,5,9,13.800,100.000,20.748
2016,5,10,13.900,82.000,15.333
2016,5,11,14.000,73.000,20.419
2016,5,12,15.000,66.000,13.787
2016,5,13,14.900,70.000,10.773
2016,5,14,15.100,69.000,14.117
2016,5,15,16.500,70.000,12.621
2016,5,16,15.600,70.000,10.719
2016,5,17,14.400,82.000,13.892
2016,5,18,15.600,82.000,16.506
2016,5,19,16.000,73.000,9.333
2016,5,20,16.200,74.000,14.435
2016,5,21,17.300,63.000,19.996
2016,5,22,14.900,89.000,16.394
2016,5,23,13.700,61.000,19.406
2016,5,24,14.800,74.000,14.500
2016,5,25,17.000,73.000,10.862
2016,5,26,17.100,79.000,16.106
2016,5,27,18.400,65.000,8.754
2016,5,28,17.100,85.000,10.717
2016,5,29,18.000,53.000,15.690
2016,5,30,17.000,69.000,11.046
2016,5,31,16.100,73.000,10.185
2016,6,1,16.500,63.000,11.767
2016,6,2,17.300,72.000,8.287
2016,6,3,18.800,51.000,14.312
2016,6,4,20.000,49.000,11.412
2016,6,5,20.100,61.000,14.862
2016,6,6,20.400,58.000,11.350
2016,6,7,22.000,52.000,12.146
2016,6,8,21.800,58.000,11.794
2016,6,9,23.300,45.000,11.692
2016,6,10,22.500,48.000,10.106
2016,6,11,20.100,65.000,8.215
2016,6,12,20.200,68.000,12.138
2016,6,13,20.300,85.000,8.690
2016,6,14,20.200,62.000,14.227
2016,6,15,20.000,73.000,7.500
2016,6,16,18.000,52.000,20.458
2016,6,17,17.900,64.000,13.263
2016,6,18,14.900,76.000,12.571
2016,6,19,17.600,55.000,19.046
2016,6,20,19.300,53.000,9.983
2016,6,21,22.200,41.000,16.360
2016,6,22,22.900,39.000,17.744
2016,6,23,23.600,34.000,19.617
2016,6,24,22.900,44.000,15.612
2016,6,25,23.000,55.000,8.102
2016,6,26,21.000,71.000,13.410
2016,6,27,20.600,69.000,16.235
2016,6,28,21.900,65.000,14.581
2016,6,29,23.400,51.000,16.069
2016,6,30,23.600,65.000,8.258
2016,7,1,23.500,64.000,7.977
2016,7,2,23.100,59.000,6.765
2016,7,3,20.700,76.000,11.050
2016,7,4,23.300,62.000,6.996
2016,7,5,25.200,54.000,9.704
2016,7,6,25.000,53.000,16.615
2016,7,7,24.600,62.000,15.088
2016,7,8,26.500,52.000,11.244
2016,7,9,26.400,51.000,14.425
2016,7,10,27.100,44.000,19.363
2016,7,11,26.600,47.000,12.248
2016,7,12,24.000,65.000,10.358
2016,7,13,20.300,65.000,14.415
2016,7,14,19.700,56.000,12.121
2016,7,15,20.000,58.000,14.894
2016,7,16,21.300,64.000,13.756
2016,7,17,23.600,48.000,14.000
2016,7,18,22.400,66.000,8.302
2016,7,19,23.500,46.000,17.856
2016,7,20,24.900,60.000,14.335
2016,7,21,25.000,65.000,7.915
2016,7,22,22.600,67.000,17.173
2016,7,23,22.500,56.000,17.285
2016,7,24,23.900,56.000,14.946
2016,7,25,25.100,48.000,18.233
2016,7,26,24.900,56.000,16.440
2016,7,27,24.000,65.000,14.198
2016,7,28,23.700,68.000,14.125
2016,7,29,24.000,69.000,17.452
2016,7,30,24.700,69.000,16.181
2016,7,31,24.100,78.000,10.998
2016,8,1,23.000,70.000,16.275
2016,8,2,23.700,79.000,14.952
2016,8,3,24.500,66.000,18.277
2016,8,4,26.200,47.000,18.979
2016,8,5,21.900,73.000,13.569
2016,8,6,22.600,66.000,12.283
2016,8,7,24.100,53.000,10.710
2016,8,8,25.700,40.000,20.281
2016,8,9,24.400,54.000,13.031
2016,8,10,20.600,69.000,14.706
2016,8,11,20.300,62.000,17.033
2016,8,12,22.200,66.000,14.760
2016,8,13,22.500,64.000,8.748
2016,8,14,22.200,76.000,8.758
2016,8,15,23.400,61.000,16.808
2016,8,16,23.200,70.000,18.098
2016,8,17,24.100,77.000,14.142
2016,8,18,23.800,74.000,8.129
2016,8,19,24.000,79.000,9.817
2016,8,20,23.500,74.000,10.067
2016,8,21,22.600,61.000,15.600
2016,8,22,23.200,73.000,9.971
2016,8,23,24.300,49.000,9.046
2016,8,24,25.400,37.000,7.067
2016,8,25,24.600,48.000,5.837
2016,8,26,23.500,68.000,6.929
2016,8,27,23.400,61.000,12.877
2016,8,28,23.900,83.000,14.667
2016,8,29,22.600,83.000,11.379
2016,8,30,20.400,90.000,12.310
2016,8,31,22.900,67.000,10.990
2016,9,1,25.300,49.000,14.677
2016,9,2,24.900,53.000,13.610
2016,9,3,25.600,56.000,18.879
2016,9,4,26.500,54.000,14.252
2016,9,5,26.900,47.000,12.383
2016,9,6,25.500,54.000,13.054
2016,9,7,23.600,64.000,11.817
2016,9,8,22.700,68.000,8.958
2016,9,9,23.300,77.000,13.681
2016,9,10,22.500,66.000,15.121
2016,9,11,24.500,60.000,14.323
2016,9,12,23.200,80.000,17.054
2016,9,13,23.300,76.000,9.979
2016,9,14,18.400,71.000,16.150
2016,9,15,17.000,49.000,15.458
2016,9,16,19.300,49.000,11.765
2016,9,17,17.000,68.000,19.727
2016,9,18,17.400,70.000,10.219
2016,9,19,19.600,51.000,21.729
2016,9,20,19.100,71.000,9.888
2016,9,21,19.800,72.000,10.904
2016,9,22,20.000,80.000,8.575
2016,9,23,19.600,82.000,12.694
2016,9,28,19.500,65.000,14.587
2016,9,29,19.200,80.000,9.871
2016,9,30,19.200,82.000,13.300
2016,10,1,19.300,87.000,14.169
2016,10,2,19.400,92.000,10.281
2016,10,3,18.900,85.000,9.292
2016,10,4,18.800,94.000,6.498
2016,10,5,18.400,65.000,9.469
2016,10,6,15.400,89.000,13.154
2016,10,7,17.500,80.000,15.619
2016,10,8,17.200,96.000,9.492
2016,10,9,15.000,78.000,8.435
2016,10,10,13.700,77.000,11.090
2016,10,11,13.900,69.000,11.096
2016,10,12,13.600,80.000,14.300
2016,10,13,15.600,100.000,9.875
2016,10,14,14.700,85.000,13.787
2016,10,15,16.600,87.000,11.044
2016,10,16,17.700,84.000,13.158
2016,10,17,17.600,72.000,10.208
2016,10,18,17.200,76.000,15.121
2016,10,19,15.600,97.000,11.452
2016,10,20,13.300,95.000,8.350
2016,10,21,11.300,86.000,12.717
2016,10,22,13.000,100.000,10.335
2016,10,23,17.300,97.000,8.294
2016,10,24,18.300,97.000,10.608
2016,10,25,18.800,76.000,16.840
2016,10,26,19.000,72.000,7.921
2016,10,27,16.600,92.000,8.185
2016,10,28,15.800,93.000,9.088
2016,10,29,16.800,77.000,6.277
2016,10,30,14.800,91.000,5.352
2016,10,31,14.300,96.000,6.915
2016,11,1,15.900,80.000,15.604
2016,11,2,15.000,73.000,14.175
2016,11,3,14.700,81.000,7.494
2016,11,4,15.500,70.000,16.683
2016,11,5,15.400,79.000,27.210
2016,11,6,10.100,64.000,17.090
2016,11,7,7.600,66.000,13.594
2016,11,8,7.700,60.000,21.790
2016,11,9,10.500,60.000,19.883
2016,11,10,10.800,62.000,22.071
2016,11,11,11.300,73.000,19.165
2016,11,12,11.700,82.000,8.912
2016,11,13,12.100,71.000,10.027
2016,11,14,11.600,63.000,12.954
2016,11,15,9.600,65.000,11.917
2016,11,16,10.400,66.000,7.362
2016,11,17,12.700,59.000,11.444
2016,11,18,13.500,86.000,15.938
2016,11,19,11.800,76.000,14.510
2016,11,20,13.100,76.000,22.396
2016,11,21,14.400,100.000,31.560
2016,11,22,14.000,100.000,15.529
2016,11,23,13.100,100.000,21.675
2016,11,24,8.600,72.000,20.448
2016,11,25,8.400,68.000,17.838
2016,11,26,10.700,87.000,19.848
2016,11,27,12.300,98.000,20.590
2016,11,28,10.500,95.000,10.483
2016,11,29,9.700,90.000,18.500
2016,11,30,8.600,75.000,14.992
2016,12,1,9.100,71.000,18.825
2016,12,2,9.800,52.000,19.477
2016,12,3,9.200,77.000,14.283
2016,12,4,11.500,99.000,20.621
2016,12,5,12.100,99.000,26.471
2016,12,6,12.200,86.000,12.204
2016,12,7,10.500,80.000,13.419
2016,12,8,11.100,69.000,9.092
2016,12,9,12.100,54.000,21.713
2016,12,10,12.700,61.000,19.808
2016,12,11,11.700,61.000,15.856
2016,12,12,13.400,43.000,16.023
2016,12,13,11.000,86.000,8.219
2016,12,14,10.800,80.000,11.885
2016,12,15,10.500,89.000,8.125
2016,12,16,10.200,98.000,19.967
2016,12,17,9.100,92.000,26.735
2016,12,18,8.100,82.000,21.123
2016,12,19,6.700,87.000,33.723
2016,12,20,8.300,73.000,36.958
2016,12,21,10.400,65.000,28.054
2016,12,22,11.500,53.000,19.373
2016,12,23,10.200,59.000,27.075
2016,12,24,10.600,67.000,17.785
2016,12,25,11.000,50.000,36.008
2016,12,26,12.900,54.000,5.727
2016,12,27,12.600,49.000,8.125
2016,12,28,11.200,50.000,11.533
2016,12,29,9.800,55.000,16.894
2016,12,30,9.000,81.000,9.479
2016,12,31,9.400,71.000,10.198
2017,1,1,6.700,77.000,24.613
2017,1,2,8.400,71.000,21.990
2017,1,3,7.900,82.000,7.302
2017,1,4,8.300,73.000,17.642
2017,1,5,7.400,65.000,13.233
2017,1,6,6.600,61.000,13.785
2017,1,7,7.300,57.000,8.088
2017,1,8,10.000,37.000,19.850
2017,1,9,6.700,63.000,20.423
2017,1,10,6.400,67.000,19.115
2017,1,11,7.800,61.000,14.652
2017,1,12,10.900,73.000,15.017
2017,1,13,8.400,51.000,13.429
2017,1,14,4.100,43.000,18.542
2017,1,15,5.200,43.000,18.300
2017,1,16,6.600,60.000,16.675
2017,1,17,2.700,33.000,15.806
2017,1,18,2.900,35.000,17.715
2017,1,19,4.900,50.000,33.704
2017,1,20,5.800,90.000,34.775
2017,1,21,6.800,81.000,38.527
2017,1,22,6.300,78.000,38.681
2017,1,23,6.600,82.000,23.927
2017,1,24,7.000,58.000,19.869
2017,1,25,4.100,78.000,16.677
2017,1,26,5.000,89.000,13.385
2017,1,27,8.000,99.000,16.602
2017,1,28,8.400,94.000,15.369
2017,1,29,7.800,68.000,18.910
2017,1,30,10.500,68.000,15.390
2017,1,31,10.600,82.000,15.542
2017,2,1,10.300,85.000,12.719
2017,2,2,9.300,93.000,14.423
2017,2,3,9.900,58.000,18.400
2017,2,4,12.700,60.000,23.127
2017,2,5,9.800,58.000,18.827
2017,2,6,8.700,57.000,17.856
2017,2,7,11.700,73.000,10.342
2017,2,8,7.500,71.000,14.171
2017,2,9,7.300,47.000,19.590
2017,2,10,7.500,69.000,9.606
2017,2,11,8.700,92.000,21.358
2017,2,12,9.900,100.000,30.708
2017,2,13,10.500,100.000,28.371
2017,2,14,10.900,94.000,12.804
2017,2,15,11.100,95.000,13.935
2017,2,16,10.600,95.000,7.592
2017,2,17,11.300,74.000,9.633
2017,2,18,10.800,74.000,9.448
2017,2,19,10.100,77.000,11.540
2017,2,20,10.200,67.000,23.869
2017,2,21,12.100,53.000,23.544
2017,2,22,14.300,39.000,19.342
2017,2,23,14.900,41.000,22.115
2017,2,24,9.900,95.000,9.129
2017,2,25,8.300,71.000,16.773
2017,2,26,9.400,82.000,20.131
2017,2,27,11.000,83.000,16.983
2017,2,28,11.900,50.000,19.267
2017,3,1,9.400,60.000,21.885
2017,3,2,12.100,68.000,12.290
2017,3,3,10.200,97.000,13.410
2017,3,4,7.300,69.000,23.292
2017,3,5,10.000,61.000,11.202
2017,3,6,14.000,52.000,10.485
2017,3,7,10.100,62.000,14.990
2017,3,8,11.900,84.000,7.606
2017,3,9,15.900,60.000,11.808
2017,3,10,16.200,55.000,8.002
2017,3,11,15.200,52.000,7.944
2017,3,12,11.600,81.000,13.440
2017,3,13,12.700,73.000,18.231
2017,3,14,13.200,59.000,11.577
2017,3,15,13.900,56.000,5.692
2017,3,16,14.200,43.000,9.429
2017,3,17,15.400,29.000,18.290
2017,3,18,14.900,46.000,13.100
2017,3,19,15.200,41.000,8.619
2017,3,20,15.400,40.000,5.667
2017,3,21,11.600,86.000,9.783
2017,3,22,11.600,76.000,15.513
2017,3,23,9.900,64.000,18.821
2017,3,24,7.000,84.000,20.492
2017,3,25,7.300,84.000,17.629
2017,3,26,11.100,73.000,8.673
2017,3,27,10.300,85.000,13.421
2017,3,28,12.900,60.000,11.088
2017,3,29,15.700,49.000,16.069
2017,3,30,15.400,44.000,20.215
2017,3,31,12.700,64.000,17.396
2017,4,1,9.600,88.000,13.025
2017,4,2,10.700,63.000,17.967
2017,4,3,13.800,51.000,18.396
2017,4,4,15.500,46.000,18.115
2017,4,5,12.000,75.000,14.577
2017,4,6,13.200,64.000,17.865
2017,4,7,14.400,59.000,12.073
2017,4,8,16.200,39.000,15.912
2017,4,9,15.300,46.000,15.146
2017,4,10,16.400,48.000,20.088
2017,4,11,17.100,63.000,12.315
2017,4,12,14.900,70.000,9.160
2017,4,13,16.900,57.000,9.594
2017,4,14,18.000,50.000,8.335
2017,4,15,15.300,67.000,9.865
2017,4,16,14.500,68.000,13.125
2017,4,17,15.000,77.000,9.267
2017,4,18,14.300,84.000,9.069
2017,4,19,10.500,55.000,11.167
2017,4,20,10.600,49.000,8.381
2017,4,21,11.500,49.000,14.583
2017,4,22,12.100,62.000,20.231
2017,4,23,15.700,49.000,13.433
2017,4,24,15.400,45.000,12.252
2017,4,25,14.000,75.000,18.523
2017,4,26,10.900,96.000,9.744
2017,4,27,6.100,91.000,12.917
2017,4,28,9.500,60.000,12.969
2017,4,29,10.800,71.000,16.679
2017,4,30,12.100,88.000,22.867
2017,5,1,11.300,71.000,11.115
2017,5,2,13.400,68.000,15.625
2017,5,3,12.100,88.000,7.021
2017,5,4,13.500,86.000,12.681
2017,5,5,14.600,75.000,19.006
2017,5,6,16.000,65.000,12.990
2017,5,7,15.600,75.000,8.227
2017,5,8,15.600,73.000,7.438
2017,5,9,15.600,76.000,7.837
2017,5,10,15.900,81.000,8.706
2017,5,11,15.000,87.000,15.765
2017,5,12,17.800,55.000,18.448
2017,5,13,18.800,51.000,17.242
2017,5,14,19.100,56.000,7.292
2017,5,15,20.700,50.000,9.940
2017,5,16,22.000,46.000,12.331
2017,5,17,20.400,46.000,9.667
2017,5,18,17.300,69.000,12.479
2017,5,19,13.700,67.000,19.923
2017,5,20,15.500,71.000,10.635
2017,5,21,16.700,67.000,11.692
2017,5,22,17.900,71.000,11.640
2017,5,23,20.400,61.000,10.277
2017,5,24,23.500,43.000,16.477
2017,5,25,24.200,38.000,15.671
2017,5,26,19.900,72.000,9.858
2017,5,27,19.500,75.000,8.383
2017,5,28,20.800,55.000,5.898
2017,5,29,21.200,45.000,6.577
2017,5,30,17.800,66.000,12.056
2017,5,31,20.300,51.000,7.421
2017,6,1,20.500,60.000,8.675
2017,6,2,20.800,64.000,13.148
2017,6,3,21.200,68.000,12.223
2017,6,4,18.100,82.000,11.031
2017,6,5,16.900,78.000,15.656
2017,6,6,19.400,70.000,15.194
2017,6,7,16.400,85.000,15.950
2017,6,8,19.000,82.000,15.223
2017,6,9,19.700,78.000,9.179
2017,6,10,23.400,52.000,9.377
2017,6,11,25.600,31.000,14.233
2017,6,12,26.400,35.000,10.042
2017,6,13,26.000,40.000,13.425
2017,6,14,26.700,35.000,18.790
2017,6,15,27.300,37.000,7.865
2017,6,16,26.900,48.000,13.510
2017,6,17,25.600,64.000,11.415
2017,6,18,24.900,63.000,7.862
2017,6,19,24.000,74.000,10.171
2017,6,20,23.700,69.000,19.838
2017,6,21,24.800,58.000,16.438
2017,6,22,25.900,48.000,19.171
2017,6,23,25.500,51.000,19.144
2017,6,24,24.300,63.000,13.621
